IaC_File,Precision,Recall,Fscore,Success_rate,MRR
iiab/roles/osm-vector-maps/tasks/install.yml_(IaC)_,0.2,0.03571428571428571,0.06060606060606061,1.0,1.0
iiab/iiab-install_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/calibre/defaults/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/kiwix/defaults/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/monit/templates/monitrc.unused_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/nextcloud/defaults/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/osm-vector-maps/defaults/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/pbx/defaults/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/samba/templates/smb.conf.j2_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/transmission/defaults/main.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/scripts/ansible_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/default_vars.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/local_vars_large.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/local_vars_medium.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/local_vars_small.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/local_vars_unittest.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/raspbian-10.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/raspbian-11.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/vars/raspbian-9.yml_(Other)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/transmission/tasks/enable-or-disable.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/pbx/tasks/chan_dongle.yml_(IaC)_,0.2,0.03571428571428571,0.06060606060606061,1.0,0.3333333333333333
iiab/roles/1-prep/tasks/hardware.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/pbx/tasks/freepbx.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/iiab-admin/tasks/main.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/kiwix/tasks/install.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/sugarizer/tasks/install.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/mongodb/tasks/install.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/www_base/tasks/php-stem.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
iiab/roles/firmware/tasks/download.yml_(IaC)_,0.0,0.0,0.0,0.0,0.0
